29519;F32F1DA1-9CA5-4B04-BD12-44AAA9AB2DA9;UKK;TSE;2019-12-30 17:15:00.000;NULL;1;2019-12-27 10:06:18.277
28204;35CA4B59-5905-4E3E-9DAA-25D183A567B7;TSE;CIT;2019-12-27 15:00:00.000;NULL;2;2019-12-27 09:57:38.097
29662;B867CA88-E46D-4BE8-BDE1-987A404BB9B0;CIT;ALA;2019-12-27 10:00:00.000;NULL;1;2019-12-27 07:02:37.570
26957;535167E1-6766-4980-A6CB-025AD05A16B0;ALA;KZO;2019-12-27 17:10:00.000;NULL;1;2019-12-27 02:05:34.583
26957;3A063944-30D0-4827-942D-656EA86E0BA9;ALA;KZO;2019-12-28 12:50:00.000;NULL;1;2019-12-27 01:12:12.587
27908;A0907068-016A-4E1F-A615-39114EC90E0D;ALA;SCO;2019-12-27 05:30:00.000;NULL;1;2019-12-27 00:46:30.470
27572;6694062D-3DF7-4971-A2AD-E34C350D5633;TSE;IST;2019-12-28 19:05:00.000;2020-01-01 22:25:00.000;1;2019-12-27 00:24:18.160
29391;ADAC44C1-3A7E-4A1A-819A-3EF19B76F9C9;TSE;ALA;2019-12-27 15:30:00.000;NULL;1;2019-12-27 00:08:40.210
29758;2E36B427-E382-4886-A086-3CBF0816833E;ALA;TSE;2019-12-29 08:45:00.000;NULL;1;2019-12-26 22:39:41.900
29758;681E315F-2C82-4512-A4C0-94EA5E90E0BA;TSE;ALA;2019-12-28 01:20:00.000;NULL;1;2019-12-26 22:36:07.603
28379;B6DB90FB-50F1-4E7B-8FEB-7C3DA82D40F6;TSE;UKK;2019-12-27 09:25:00.000;NULL;1;2019-12-26 19:25:44.817
25929;FC0F778D-8245-48FC-BFD9-01F5774D88E0;TSE;CIT;2019-12-27 08:10:00.000;NULL;1;2019-12-26 16:52:35.557
28204;4227A9A6-610C-4E0E-B05A-48ECD4F7F6CB;TSE;CIT;2019-12-26 20:15:00.000;NULL;1;2019-12-26 16:19:21.447
28115;6CC395BF-656F-4BEB-91B5-441C94B3398B;TSE;IST;2019-12-26 19:05:00.000;2019-12-28 22:25:00.000;1;2019-12-26 13:25:57.850
28305;63885654-ACF2-4079-95B5-3F85E74ABA37;ALA;TSE;2019-12-29 06:10:00.000;2020-01-03 07:00:00.000;1;2019-12-26 11:04:38.527
27350;3F3947F0-DA82-46B2-A73A-570411D37D83;UKK;ALA;2019-12-26 15:25:00.000;NULL;1;2019-12-26 01:29:33.673
28114;013BA44C-A8DD-4A12-8B5A-21B26E389D37;TSE;ALA;2019-12-26 07:00:00.000;NULL;1;2019-12-26 00:04:50.790
29825;6EB26DC6-A81F-460E-AF2D-726058E2514F;UKK;ALA;2019-12-26 15:25:00.000;NULL;1;2019-12-25 17:58:04.247
29425;C6D40B81-0F18-4026-8E29-0494DCC2667E;TSE;PLX;2019-12-25 19:50:00.000;2019-12-26 21:35:00.000;2;2019-12-25 17:42:32.720
